,semq_b0_est,semq_b1_est,semq_b2_est,semq_ro_est,semq_moran
68,0.5179386416202699,1.001127441196377,0.002501788753586975,0.5956721591281968,-0.0482184252104909
69,0.5479292867227993,1.0023323726455489,0.019834406504820826,0.5921180484302432,-0.04320421910778746
70,0.5503986219892844,1.0017028446868008,0.07669645921456293,0.57252323344744,-0.04857122903642781
71,0.5514122118949266,1.0025261133402363,0.05487903448277275,0.5875015986467296,-0.0385644961824851
72,0.5574830370928578,1.0029602636521118,0.07189120276087914,0.5623179548759557,-0.0387082719247529
73,0.5593864913183602,1.0004485910867265,0.03702865242482778,0.5645702222825947,-0.042181637478229644
74,0.5708111838450781,1.0012657435697778,0.0826234563169308,0.5527284787097998,-0.04254375230951772
75,0.557756947460293,1.0016511690112437,0.03931526120450535,0.5617944132815192,-0.04228438735473252
76,0.5150371705873833,1.0011447961911535,0.03296113366893571,0.5847865154980045,-0.03898647611546022
77,0.5498429815002673,1.0113274859752703,0.025630709320321188,0.5769988658869246,-0.042609584850964326
78,0.520879781237402,1.0001330653773997,0.05976085212842987,0.6157189163554098,-0.04216972877357848
79,0.5491248794908558,1.0044895521662385,0.06623668606593693,0.5755878783453068,-0.04479800684253178
80,0.4993593440410282,1.001769397865075,0.05664615836823427,0.5995032399258129,-0.04614362147524889
81,0.546447716636706,1.0008225780260285,0.062143693997136054,0.5849826389178258,-0.04239630476338463
82,0.5407014798654097,1.005415638569734,0.06148979334633565,0.5599215726817257,-0.04566461700142569
83,0.5225285796280729,1.0075801752357358,0.051667731927720346,0.6116129072182859,-0.04079973930662085
84,0.5315334006567891,1.001297571294118,0.08196946608395939,0.5869056252272031,-0.04808034462031772
85,0.522132529238678,1.0063010392618434,0.05620015806622769,0.5792362863171671,-0.03821871271110869
86,0.5445502928787077,1.0116121548401988,0.06672418593166361,0.5819334438610755,-0.04087895911916516
87,0.5705326368286168,1.0006939602541431,0.02570432502288655,0.5528143921294997,-0.04021687743336434
88,0.5417409468288704,1.0028040462193597,0.04236398946383079,0.5865887527749538,-0.03949603599376318
89,0.5294595452645062,1.001479268981778,0.03664124644989286,0.600099374987284,-0.045708127030742854
90,0.5248449694237391,1.0032186542346362,0.05924486385708106,0.5888053949218378,-0.0461208412621531
91,0.529700067804581,1.000050871404458,0.0526984268125359,0.5892659981697974,-0.04132957947049204
92,0.5707742151498031,1.0001463869800888,0.03350593911333898,0.5414406891160868,-0.04315513775590154
93,0.5286236698750546,1.0007420933806155,0.07143873165635428,0.6022214614180941,-0.041637277491375864
94,0.519951505588301,1.0014929632171061,0.027435727637102225,0.5983608873677124,-0.04037828656469725
95,0.5660578557501971,1.0023497408450306,0.024133663537281528,0.5525148552168346,-0.043007960935220475
96,0.5526736308528896,1.0036134175454734,0.0733797267055194,0.5742192146359462,-0.04814857231288526
97,0.5229368061209961,1.0047171599950997,0.047844969003324245,0.6005095432327182,-0.04834586491457385
98,0.5383301247723273,1.0036874670496991,0.08572585018693289,0.5831786245985129,-0.04335499476002964
99,0.5148610374337285,1.0003844942755922,0.07672611064751056,0.5892326909777922,-0.04525328414137937
100,0.5431448722351578,1.000019019142358,0.06576981602234389,0.5750670668161804,-0.04513748036866059
101,0.5239790893589279,1.002453705041741,0.025492702649496653,0.5910988294069643,-0.040502536745338776
102,0.5139124367295235,1.0005249737597686,0.024079935796201823,0.6173595274764414,-0.044124967234814724
103,0.5107960333812307,1.001089970718404,0.0665742254168169,0.6160325694165539,-0.0417839532909111
104,0.5065912514540112,1.0012256833185669,0.05788260514940547,0.614199255014304,-0.04479423472690038
105,0.5649295840655507,1.0038620235481148,0.07699722917533115,0.560763112436772,-0.04131617380774984
106,0.5458014514937565,1.0000004403306186,0.02293521279169042,0.5817474958753408,-0.04238848294474314
107,0.5409418813913348,1.0022263891035836,0.07291867081290127,0.5851730038409256,-0.04501793882846795
108,0.5346355347053957,1.0012750970890236,0.045156095010724595,0.584406356321895,-0.0438537238234221
109,0.538686676843453,1.0047688064910794,0.006962178547981868,0.5807054286727457,-0.04282823168211322
110,0.5445170602990214,1.0030806845818854,0.0901879530062919,0.5747762676710186,-0.04215280619795363
111,0.5146104909285482,1.0005492195357173,0.057771924469836464,0.5899324691141736,-0.049382727510213185
112,0.5146070460468888,1.005502335888714,0.026587366917291796,0.5988138348450199,-0.04873790176380624
113,0.5544335915105646,1.0030013830101043,0.04881671011796441,0.5729354158306084,-0.03567668792886227
114,0.5266694765850028,1.000425540540345,0.10446667393915465,0.597636337320721,-0.049938202878296103
115,0.5408116497835741,1.0027890763699085,0.04120842158782345,0.5801415062200251,-0.049952738644512225
116,0.5474103036639982,1.0006825938641681,0.035359219680751515,0.585383418428264,-0.04090958772859724
117,0.5320604887480855,1.0011209390981983,0.10587100441541741,0.5920386310937844,-0.04702598013306689
118,0.5235886087187629,1.003812419328883,0.01858536225411811,0.5890952515289241,-0.0488815332960473
119,0.5443718705951223,1.0043181439486024,0.06067051751966136,0.5817031220792035,-0.04207627724081773
120,0.5377018617587146,1.002037575727786,0.0287592812228219,0.5928410938505287,-0.048121238767504945
121,0.5201376387222515,1.004715606118589,0.06108954394865008,0.6028407683720006,-0.04347369135101957
122,0.5416133687662363,1.0005637452883092,0.023739101394477657,0.5701495953240664,-0.04350005958921851
123,0.5491422408447578,1.001741679106367,0.039213570125360864,0.5810549819310641,-0.04298859785758121
124,0.5326256209150948,1.0019272447307939,0.048918930448766045,0.5913505155917392,-0.045013173970456635
125,0.49733392374492924,1.0021312129550735,0.0167330639351726,0.6083111440030549,-0.04364966823611903
126,0.4991477346407128,1.0023126592274074,0.11467477787083966,0.6005616853275091,-0.046019361542485135
127,0.5264051495820234,1.0046239592763162,0.03666085265231356,0.5892729296481993,-0.042128099422589986
128,0.5260149017027275,1.0001815062634143,0.02738599635015149,0.592223346444008,-0.045320535956343055
129,0.5364383317311817,1.0015808133677493,0.05029551235025353,0.5783518994836909,-0.04170730210507921
130,0.5390496880006469,1.0020847179863084,0.11560945658629905,0.5875680977759724,-0.04424832706212758
131,0.5416311660946469,1.0008082635613862,0.05769333787541742,0.5709352157250251,-0.042729473300544815
132,0.5613799968055005,1.001146059987797,0.040340896992750785,0.5728089134482784,-0.042529696314478664
133,0.5142413497888051,1.0010398042982216,0.09167673129820654,0.6097051338514631,-0.040596612040151324
134,0.5639135693640862,1.0000013541318493,0.051617426237621,0.5759288280584276,-0.04051491017872278
135,0.5045641037572545,1.001539014764813,0.049561886044634296,0.6091276838780763,-0.04339292822342975
136,0.522631177923371,1.0039829039425054,0.06642449443234709,0.5865268808254882,-0.04589211513141187
137,0.5472245926127265,1.0036337437666947,0.0696565501265458,0.570098854329604,-0.04413005031464469
138,0.5090611603679215,1.0009163026851804,0.03411345832169044,0.6051944512174285,-0.04496806352352556
139,0.5464312741023368,1.000317672930775,0.031620051413232986,0.5693462344410367,-0.04481966138577476
140,0.5249712136143723,1.0010077455444186,0.06079117088812192,0.5914548614085872,-0.04076094898712503
141,0.5906972135683872,1.0000649184206776,0.03981678639532138,0.536799331220732,-0.04245831092738908
142,0.5290626010087917,1.0014153832067212,0.02720410239466098,0.5754785037133848,-0.045761126817059294
143,0.5279989863461337,1.0047363187440304,0.043245359432909414,0.569821652814365,-0.04519318853851269
144,0.5239706062515674,1.0007894247226758,0.05096095788545663,0.5920772469552764,-0.04162238397030286
145,0.518227034147775,1.0004671931430473,0.043549774763105294,0.5888773040720623,-0.0424803245820665
146,0.5539349308291891,1.000799324138186,0.04442511084364532,0.5903793393210138,-0.04236668964859336
147,0.5168360172951746,1.0003762857151717,0.08749676311773234,0.6053045812408439,-0.04874771092892181
148,0.5376651994652922,1.0062047036537072,0.05881640696874291,0.5871368258426753,-0.04392750576764705
149,0.5046401615501291,1.0023350538058822,0.008740185810960368,0.6165725133747418,-0.040380902002790056
150,0.523333419310365,1.0008894200783942,0.02476516587675004,0.601603117025334,-0.04383281397503144
151,0.5514303973250257,1.0000477464974071,0.07042064407849624,0.5495662841281617,-0.04438698869936694
152,0.5414628737487052,1.0032059263640392,0.05806385163891781,0.5756678566332762,-0.04414242336312451
153,0.5416699539269999,1.0010715549186355,0.058424922198575764,0.5899763358949714,-0.03980815562080969
154,0.5339321129900568,1.000418001368848,0.03782814335396622,0.5792898581497555,-0.043132756685233004
155,0.526908921812594,1.0016420404836948,0.06527542332994242,0.5867830074478391,-0.04650008734413948
156,0.5388692135836077,1.0019247060276038,0.06725403985572374,0.5766446689170635,-0.04592109351633655
157,0.5394705545638515,1.0039976167215132,0.03244491765137169,0.5985977820631199,-0.04321926236506714
158,0.5532216094268105,1.0011044451980893,0.04225932166424817,0.5565503155931399,-0.04591767863521754
159,0.5315777565762783,1.0029347693802448,0.053548967496578566,0.5831235671649584,-0.039108749211909426
160,0.5258015729471704,1.0006061651031817,0.05815658124193179,0.6049903828603815,-0.046582981412170925
161,0.5298560298785429,1.0080687000669792,0.07506780647352729,0.6097991609954576,-0.0423814640669869
162,0.5261021592609616,1.0015579623499515,0.04308653028011111,0.6204922159123692,-0.0472044822565927
163,0.5510793883989297,1.0000202970847325,0.012687848976166372,0.5676872117895468,-0.04479968082965862
164,0.5576194002511675,1.0021494138109954,0.02173257982892451,0.5747450089936619,-0.04372323901562679
165,0.5584015149469013,1.0026358430895823,0.0634741284632603,0.5714665698036653,-0.04103280782656168
166,0.5372291246014621,1.0038310599504898,0.028819025043587135,0.5816230676768983,-0.045234044599753505
167,0.5599509608139956,1.000444133100675,0.028494902647902,0.5673770235264297,-0.04736623166519956
168,0.5362279325418797,1.0001168493821253,0.059804273926108646,0.5660061480872369,-0.04471390266603154
169,0.5377085980195585,1.0008092417141266,0.06409777627883173,0.5946817862471864,-0.042612831581152304
170,0.5266383365469108,1.0030171891335322,0.013928009725753476,0.6074003239656468,-0.043289130600076595
171,0.50569471517869,1.0010523165082341,0.09901006678910562,0.6080338160271591,-0.04265472054236058
172,0.5366231045770744,1.0052717437630787,0.03510432054326351,0.58781945398172,-0.04328707098852
173,0.5396447351017696,1.0007019755646205,0.05718672577026763,0.5820934911949524,-0.04440922652501126
174,0.5315293647981058,1.0035790413487695,0.12701316716025077,0.5739378242569906,-0.04920160457146163
175,0.5254893816550662,1.0002527581737222,0.005240049492331255,0.5764904108749025,-0.04447012152028291
176,0.5383756266077901,1.0022774519994888,0.040985355788049745,0.5728767417641498,-0.04427011457605873
177,0.5430818441231036,1.002791694214169,0.02726441298669835,0.5700015861218466,-0.04068593136947798
178,0.5383032159264631,1.0021785763462265,0.06942694230173574,0.5744995480309225,-0.03960719054464382
179,0.5524126084929865,1.0035930618937923,0.05927224645469619,0.5575179007533885,-0.046986843071542966
180,0.5397426587950507,1.0018309576483515,0.054556459933988055,0.5757338254993799,-0.04664618851244249
181,0.549578997523663,1.0050847670459313,0.057087212871907766,0.5718235576478585,-0.045050176871976
182,0.5240488163432847,1.000162979089031,0.039740833103744766,0.5898446933382275,-0.04346267315557533
183,0.5320798937611392,1.0035974179780751,0.03329882529525551,0.606649030364219,-0.040580973206784755
184,0.5207936297084883,1.0035076380619594,0.04671241643797907,0.5978962165978227,-0.04360835906570188
185,0.5414506377024609,1.0004517620342521,0.06776213396988062,0.5755464162002657,-0.043152051621521935
186,0.5316387818696586,1.0006796767180082,0.06777390717386256,0.5944461224853831,-0.04480811182064083
187,0.5521626155002746,1.0004634905435694,0.09112202162801442,0.5737215781126548,-0.041040412736765466
188,0.5141951422362879,1.0024184784601413,0.005887121950135743,0.6060180696959261,-0.03706195875289983
189,0.5125277252402268,1.0003776128730293,0.03338684682616355,0.6090920629526356,-0.0415454274084574
190,0.5581685470957176,1.0023425959241739,0.0026966784571933466,0.5618003694918223,-0.04423641767107819
191,0.5401076283093098,1.0049978939858881,0.06839774150617872,0.5814604568530246,-0.040906195385301145
192,0.5332790433414146,1.0051653474801852,0.08219092880689029,0.5892192959001863,-0.04288803546872624
193,0.5245132892791808,1.0000352020924397,0.08943069496291356,0.594772647046832,-0.046378438685287265
194,0.5201127102789426,1.0002627231918695,0.08735644498405382,0.5920359354872857,-0.04599830610231327
195,0.532345905751416,1.0000230755619035,0.07413273477585001,0.5797099883544873,-0.03851970185729861
196,0.5153759182533186,1.0044670514374807,0.025483997253702647,0.5895814478685725,-0.04644478238593539
197,0.5488663711802365,1.0003086200033517,0.06625010587586377,0.5931686844759968,-0.04396504143297902
198,0.5113008696224498,1.0026241269999094,0.0706926715794185,0.6177395136061108,-0.04489355784113817
199,0.557708461005055,1.002121371043193,0.0043127881662297085,0.5761617578998487,-0.03975501271432474
200,0.5121221327702137,1.0043725696445727,0.006044480584152635,0.6066680005652832,-0.04243900455142913
201,0.5489877033165226,1.0033549150218648,0.031194334477770983,0.5725517268302232,-0.045642085726653445
202,0.5740752736572813,1.0002894096920154,0.05606454682408523,0.5509284226406237,-0.044007594140845964
203,0.5112026308127063,1.0015913571657953,0.04398946334412246,0.6031750413422247,-0.04317582511277197
204,0.5687272164888565,1.000556028137175,0.0146266773882191,0.5523093112297661,-0.03756332447568516
205,0.5366942896196785,1.0002842133057097,0.010238764221834007,0.5818687754880468,-0.045052390780335246
206,0.5318521133610411,1.0030045645669243,0.07928682580085279,0.5980430028312897,-0.03997400166652167
207,0.550202627006914,1.0032399454130048,0.04567803854880914,0.5819791298340328,-0.04218492722848835
208,0.510550521565403,1.0022590659746802,0.046315305081548346,0.6043874778406142,-0.041856735392948846
209,0.5191556113534964,1.0001842953912865,0.03206525321319109,0.6093590580604481,-0.04245168661802287
210,0.5696924835003765,1.0015970323329166,0.05093409323143438,0.5579301326511177,-0.045314907702245034
211,0.5464283654451749,1.000656635255317,0.08035373010970835,0.5832631023520392,-0.04327255730024838
212,0.5507294642040692,1.0017331536673286,0.016277189245717416,0.5772630315672682,-0.043116696632992044
213,0.5086256061628053,1.0011575040777116,0.07458730645404854,0.6046126346075356,-0.046649274935666105
214,0.5416736592127284,1.0019529013723205,0.03468722387497226,0.5762123233215868,-0.042551265205265365
215,0.5218046695291926,1.002157728837413,0.06532619874173838,0.6075589343105429,-0.04145762000801704
216,0.5159517823257573,1.0021500590347605,0.016858985144801775,0.6076551092529512,-0.042981066991514445
217,0.5439702352092896,1.0006847710795,0.07916791025941404,0.5819146753012387,-0.03836517603472147
218,0.5486765608463737,1.0011145227167686,0.011511633285433474,0.5598785076516903,-0.044818106566992554
219,0.5170559087950652,1.0050074735491017,0.0378638507569331,0.6262226439540972,-0.045015209200016934
220,0.5283389818622495,1.0024865298337695,0.03932001655401506,0.579669331871582,-0.044814142328585174
221,0.5317610421414314,1.0014201036143557,0.02800964357862057,0.5886208191568856,-0.04226317864598044
222,0.5071665675654963,1.0038260996801862,0.05629885387060085,0.6127525451981036,-0.04886699623801639
223,0.556520293719231,1.0047719472515975,0.05110411166313656,0.5892926092275369,-0.04453192047320958
224,0.5367022124191531,1.0055472149816485,0.03013863213634948,0.5731545054816818,-0.040685528085979326
225,0.5309991807610323,1.003545113731793,0.03271969576627188,0.6099429037249241,-0.038117639628020124
226,0.525598269173344,1.00205875744064,0.01921597715835732,0.5929212806550265,-0.04804657108610511
227,0.49347485528491464,1.0004572255202446,0.06910210862428467,0.6092046390917307,-0.046329669368143055
228,0.5332481261757287,1.0015453955726474,0.05529531102351015,0.6020852871489695,-0.042248877229820125
229,0.5033162097777027,1.0009603062695014,0.09159812880136274,0.6015256693323785,-0.04448072528498093
230,0.5398267738842486,1.00025644499007,0.053308083986855596,0.5751496678649399,-0.04340105622745735
231,0.5568928345101618,1.002600767019049,0.03283720341879981,0.5737573613854091,-0.04227770593443994
232,0.5180810547986117,1.0001897849565438,0.05052049236509948,0.5874107810334965,-0.04237971920212612
233,0.5422770109324341,1.0008300971264588,0.0021179834419231543,0.5823535809989566,-0.04407540904844514
234,0.5425548567994802,1.000280488580472,0.06542230539789574,0.5846850197349066,-0.04383316501247732
235,0.519064593276873,1.0014804762416454,0.07086743937775664,0.6139277035238364,-0.041079969277516615
236,0.536564393230374,1.0023092436127012,0.02982215596594751,0.5900504036402228,-0.03663595700831047
237,0.5213184995681093,1.0014891439084335,0.0031606111106037287,0.5912431237431315,-0.040702079419357454
238,0.5392525079868319,1.0016704447701354,0.03317797195058336,0.5873813375968365,-0.04234550907828837
239,0.5305846318316244,1.000423313287592,0.04548489820906099,0.5849341351808497,-0.038781553798691686
240,0.5400422474907824,1.001198140790585,0.030321844078227137,0.5841697810487133,-0.041873521187054535
241,0.5435051448456599,1.0022282043513504,0.04477561368876915,0.5717307432977852,-0.03769680279725767
242,0.577453130691239,1.000967521227305,0.06806653479677927,0.5631214045123931,-0.04242941029727638
243,0.5132995506459807,1.0003543594779103,0.007691550639792322,0.6098041986519676,-0.04799190459639603
244,0.527142679876524,1.0043629181247056,0.03228060875960103,0.6124953031000102,-0.039966135545832136
245,0.5335138584778132,1.0024448915507005,0.022365957402987302,0.5836615363635016,-0.048779056582848784
246,0.5336822557970339,1.0000112642831178,0.05901981734369955,0.5930372281250536,-0.0378087285478879
247,0.5262672110482818,1.0000081021516032,0.059706091270064654,0.5940447836063715,-0.03926814241944174
248,0.5392850634975642,1.000026398929116,0.046176092943749136,0.5742232250538996,-0.04359384475986363
249,0.5348797605839235,1.000841783581927,0.03332405872100086,0.5737019180737446,-0.044095143042719456
250,0.5264309735262777,1.00150541613501,0.055673228317471686,0.6095099546089302,-0.04232448398298428
251,0.5182742968394572,1.0000968100716277,0.06643292614542597,0.6220653162063438,-0.041542585363035074
252,0.5572641852014127,1.0000786727322686,0.04318733208538771,0.5720189366098744,-0.04213931308923006
253,0.5384911688750301,1.0027662840455327,0.04430551867516597,0.5988764496083724,-0.04245660069664674
254,0.526146061415273,1.0021060807039917,0.02920503670735508,0.5811202446144993,-0.0406573704762744
255,0.5317136335268854,1.0036045939992464,0.058906303002419946,0.5837403550436432,-0.04169350414591922
256,0.5181444274178636,1.0021018944369884,0.046696690218099406,0.5966177939625212,-0.04274330229202336
257,0.5525409555597285,1.0014571710071287,0.0442488541203776,0.5735660866248475,-0.04468885345682703
258,0.539061040964097,1.0018148533321984,0.06924478676212775,0.5815503355636455,-0.04168169141087218
259,0.5534682410109737,1.0003122825066066,0.04247955061168306,0.578032139282154,-0.0382196462732933
260,0.5723951891462745,1.0025691291563361,0.047391892622471225,0.5710295000160375,-0.04267318662617246
261,0.5658632152585111,1.0004683505624008,0.06121200492092704,0.5558810902355119,-0.03913781347345012
262,0.547531490418528,1.0030736010170964,0.04497735825318605,0.5943618306800281,-0.04233178997138923
263,0.5240188274965287,1.003818746278629,0.027013281577112472,0.5873686169610337,-0.049345809246271244
264,0.5336315943267026,1.0008792831096607,0.09629405183717131,0.5959947999988421,-0.04759977790044031
265,0.529707233444192,1.0027046960788655,0.0729147380586972,0.5862258315966219,-0.04559962402884913
266,0.4974752065368262,1.0046828250305286,0.05694077104630857,0.6079367914543489,-0.04007484236545719
267,0.554652592556133,1.000420840124648,0.058494914035968286,0.5550478642913148,-0.0459357391460619
268,0.5120359282545174,1.001821222618596,0.051405269928688664,0.5931046985168387,-0.045272512746338874
269,0.49832605801255647,1.0000620977445,0.07006103809081932,0.597906974849106,-0.04972841443527936
270,0.529646569220745,1.0040265478621337,0.06645577668442738,0.5808838117689061,-0.04333427672171949
271,0.5463271996968614,1.000000072116036,0.01608998883734825,0.5833248148332811,-0.04177776166472626
272,0.5518873615878043,1.0050168374988084,0.05075923405340976,0.5760608527410187,-0.04197467637861448
273,0.5416851269854372,1.0008759181777833,0.03459496243063853,0.5919141410901919,-0.036984247860937326
274,0.5002726383591203,1.0016937700487396,0.03201770255592696,0.6055580192978902,-0.04276819715712463
275,0.5495779864842768,1.0015787745094993,0.07982348695090113,0.5785810978916462,-0.04027932537967909
276,0.5370519241137879,1.0016569468616399,0.05418627662200138,0.5822068066236759,-0.03729064684217874
277,0.498003692896004,1.0022214005190182,0.059463515205378396,0.6064429638640513,-0.04508244951504907
278,0.5057213154272243,1.0017679359228795,0.09793452196491614,0.6059498486728206,-0.0499209601601651
279,0.5286374015864785,1.0002021856642298,0.06258937335888248,0.6017711884271268,-0.04018402611616771
280,0.563456780630643,1.0012742996738415,0.04761616179174898,0.565345619706928,-0.041257778096204
281,0.5329513742983717,1.0010874065002002,0.06634042424873511,0.5973269598256877,-0.04181217748007821
282,0.555135740242493,1.0027610292414972,0.07916071809857116,0.5778856019168445,-0.041962786879073684
283,0.5221076525173054,1.0042561019011134,0.05464044035091086,0.5992686329977481,-0.04248839277224365
284,0.49484059126915686,1.0001236592117555,0.09526383411929462,0.6030611471737962,-0.04979019136895702
285,0.5420515347439788,1.0027612348796653,0.014499397913499747,0.5743845917211291,-0.04315743636034996
286,0.5474027675743052,1.0004657881718797,0.009770223004912815,0.5733406735357954,-0.041066831042066834
287,0.5297901941707717,1.0037004078057883,0.029695722639270006,0.6029332845941819,-0.04103622285347619
288,0.5696270540573408,1.00144821160597,0.03699890561534103,0.562239203171805,-0.038543433029525814
289,0.5728860610082823,1.0025385620912965,0.028465355550871596,0.5651263088669938,-0.03884255787077864
290,0.5261403662512779,1.001060687652829,0.04086565319789681,0.5979686788921709,-0.04731680470772596
291,0.5134329015934468,1.0013844529123777,0.05155131515803291,0.5977284100216567,-0.04260926658473032
292,0.517358930558681,1.0017956356749915,0.02717438395974447,0.6254086523222154,-0.04208048752998381
