,mgwr_res
1211,2.510334840698296
1212,-0.1939674460189983
1213,0.512209600741123
1214,-1.4487904684897428
1215,1.23490881830356
1216,-1.0350985327204438
1217,-0.7359521486187176
1218,-1.0005674977245096
1219,-0.12292686218216264
1220,1.2338895476799188
1221,0.20302946377375303
1222,-1.628610454638768
1223,-0.06356992870209721
1224,0.5431775569736601
1225,0.16162881030848775
1226,-1.154206265014702
1227,1.0321594356536412
1228,-0.28771127465886615
1229,1.2502158999950188
1230,-1.7816302624866873
1231,-0.5159202251624495
1232,-0.8706908672514091
1233,-1.0321930108957256
1234,-0.4068249415807337
1235,-0.3637331771713117
1236,-0.28496545470501333
1237,1.6442070856727562
1238,-0.04385946483005776
1239,0.27302303493036195
1240,-1.722469616947365
1241,-0.20984686141290965
1242,0.6165546588565194
1243,0.7114449177592084
1244,0.7261688331968941
1245,-1.9198615646616222
1246,-1.0197929153900098
1247,-0.40542897151111834
1248,2.3606283511294897
1249,0.8362955347061689
1250,0.7478110508005296
1251,0.6528917658548856
1252,0.009675470040859224
1253,1.4582355702203995
1254,-0.7055166501697441
1255,2.3421516337247317
1256,0.02103674017010304
1257,-0.7321776374495428
1258,2.4906983818070856
1259,-0.3992734318737252
1260,-1.9912329101376762
1261,-1.882210078738717
1262,0.2121191789569049
1263,-1.320959494338916
1264,-0.3421467516869727
1265,0.034163239457931704
1266,0.7557370366720682
1267,0.8595011351586326
1268,1.7142374383139058
1269,-1.8835356881964926
1270,0.4950467344935219
1271,0.4470388419507325
1272,0.3777029260041638
1273,0.6025770785763482
1274,-0.06603052568174661
1275,1.6634876805932155
1276,-0.031344360042418806
1277,-2.357934329790419
1278,-0.24674778935199226
1279,1.0420050807726737
1280,1.3181103769814166
1281,-0.9956490531639788
1282,0.8704041576256831
1283,-0.9181286567719217
1284,-0.029861929388391495
1285,-0.18461993421622136
1286,0.612728370684603
1287,0.1463542585437001
1288,0.594265552604601
1289,-1.841329882423488
1290,-0.3149682940227787
1291,1.5644085858309031
1292,0.0020299066464044557
1293,-0.9000863996160895
1294,1.0244121937766217
1295,-0.4251016132103618
1296,-1.7907852304893015
1297,0.4395282792711217
1298,-0.3047815246865706
1299,-0.4167863452223163
1300,-0.1813264370936758
1301,-0.448642681347619
1302,1.571793078825291
1303,-0.40776697386234995
1304,-0.3923910922342527
1305,0.8609447104382779
1306,0.5273199330373473
1307,-1.4296924950123158
1308,-0.6526810495806235
1309,-0.7626190897642173
1310,-0.9681857579556876
1311,2.6400450603937493
1312,-0.445531370220678
1313,0.472711272409295
1314,-1.5728632043179491
1315,0.6588149765180188
1316,-0.634249449561683
1317,0.19689198655665097
1318,-0.5529914387097334
1319,-0.608476172872038
1320,-2.4629124099327697
1321,-0.0018632496658872455
1322,-0.8101597174715662
1323,1.8193659303889547
1324,0.42740148443893533
1325,0.27285701130996554
1326,0.22405502049125037
1327,-1.055817473353554
1328,1.572086397193278
1329,-0.7337742600777535
1330,-0.9159984007647477
1331,0.28043171588081117
1332,0.8624336141921545
1333,0.686004811675339
1334,-1.2055212910932185
1335,1.4602775181898382
1336,-1.8496569564355307
1337,-0.9348939699974941
1338,-1.078992096156944
1339,0.5451735303382286
1340,-0.4284889803981944
1341,0.13407980762238225
1342,1.793852991534722
1343,0.02636552709362039
1344,-0.4853754541717339
1345,-0.6978729171311089
1346,-0.11888532107802585
1347,-0.8906483483730714
1348,-0.6865918386286931
1349,1.901032653487097
1350,-0.3729445325807581
1351,-0.7326630576181155
1352,1.606062542029118
1353,-0.8434262828557002
1354,-1.1634238713348513
1355,0.7075337708342133
1356,-0.7608501393772812
1357,0.8362043718076897
1358,0.001446162218677216
1359,0.4513170832854515
1360,-0.20117142284754053
1361,0.4767445813863933
1362,-0.4999772850074087
1363,0.05165761212901465
1364,0.8881144546785578
1365,-0.6816373699221616
1366,0.6766046560687187
1367,0.9007958281339903
1368,-0.1541235446676117
1369,1.2838402239621303
1370,1.536564184191251
1371,0.4041334691116081
1372,0.3136788593665969
1373,-0.8817813688431855
1374,-0.2341455545024962
1375,-0.7173425653847341
1376,0.3800763627550636
1377,-2.0837730741730627
1378,-0.4606386628238752
1379,1.8646357280469896
1380,0.400086197004093
1381,-0.4013972129056882
1382,0.7753634626800481
1383,0.41876693229942896
1384,-0.8054394575604573
1385,0.20472937080662312
1386,0.18114738897364324
1387,0.7120874368957386
1388,-1.8904316498786686
1389,-1.1864316789943656
1390,0.7912930493895205
1391,0.31343299470881547
1392,0.13330002167186517
1393,-0.02983074799158847
1394,-0.3767923625256622
1395,-0.5522278151799003
1396,0.0977495207809237
1397,0.6056382722719953
1398,-0.5159655858519002
1399,-0.35712827316601303
1400,0.4636056627443432
1401,1.3332914837601786
1402,-0.37853987944030676
1403,-1.5483913129627063
1404,-0.4785022469576754
1405,-0.31829149373904
1406,0.3902134827362991
1407,-0.8879854615443943
1408,-0.016118781946844463
1409,-2.5329137646170246
1410,0.6846600035042958
1411,0.4982460007950902
1412,-0.859214112637499
1413,-0.7094034426401432
1414,-0.5424300406722216
1415,0.4431275614657043
1416,0.9175090717100586
1417,0.3652666896729535
1418,1.7147278478197832
1419,-0.35767734729161355
1420,-0.0463216293836175
1421,0.47107278053540114
1422,-0.7658818511645462
1423,-1.2014135273140294
1424,0.6639560132230953
1425,-0.5969146786777162
1426,-0.4638038412066723
1427,0.1226183268376122
1428,-0.060437522631331175
1429,-1.5814600658373275
1430,0.007410578762668596
1431,0.27492354026905774
1432,-0.7562008019005997
1433,0.4340475092312599
1434,-0.6043978025527017
1435,-0.261362602682605
1436,1.074215545374146
1437,-0.5958156439919238
1438,-0.2840953085806589
1439,-0.6892734646840069
1440,-2.557139924697328
1441,1.793596434649063
1442,0.16971154999151383
1443,0.1986077286192085
1444,-0.41554688790841343
1445,0.0244216920709297
1446,1.1653735064300248
1447,0.2859794564362801
1448,0.9479723827981452
1449,-0.04804726499799794
1450,-0.6060104497801042
1451,-0.6441787185817578
1452,0.5506472418165047
1453,1.1610985612596672
1454,-0.5238573837667913
1455,-0.34636775700954914
1456,-0.11214971037260568
1457,0.026268857901301068
1458,0.9010182723139386
1459,-0.5203434569577992
1460,-0.8032281337041578
1461,0.06699871010280312
1462,0.4466024031179838
1463,0.5587170804276904
1464,-0.24498320180208877
1465,0.4024792985453225
1466,0.42039498534626785
1467,-0.09594580049397239
1468,1.5047518414585053
1469,0.795233336570625
1470,-0.6856124865819224
1471,-0.03861581493220445
1472,1.102748926297076
1473,-0.7139615567244242
1474,-1.7091805818646075
1475,-1.0242405590470676
1476,0.11786199174582768
1477,-1.0705050723468017
1478,-0.9844372649480704
1479,0.35905113121947363
1480,-0.6213963189721028
1481,-0.3197339810958221
1482,-1.0485685984920528
1483,0.6285726251385872
1484,1.3372458790986022
1485,-0.6145027378068066
1486,1.3200167226803587
1487,-0.396614976989345
1488,-0.8378962802619365
1489,0.3207176631472497
1490,0.4861538854068854
1491,1.8481735469660259
1492,1.0287326875277651
1493,-2.407771378496011
1494,0.32330924953838647
1495,1.6712582431359833
1496,-1.1056069192113975
1497,0.8414856832923143
1498,0.5130455167718324
1499,-0.11365278139622603
1500,-1.1426383072525796
1501,0.9850098801464884
1502,-0.35140788424192415
1503,0.022779580303748048
1504,0.1486244195213624
1505,0.6109277171919203
1506,-0.33624303049552484
1507,-0.5399342135984715
1508,1.946578255254481
1509,-0.909423666623348
1510,-0.39525369612717726
1511,1.5857964615660118
1512,-0.07118573747873091
1513,0.7713257418329845
1514,0.8275433218636512
1515,0.10997237208961308
1516,0.3452036923987529
1517,-0.9447687088020253
1518,1.4378332799216957
1519,-2.4409416233176193
1520,0.7261377691625082
1521,-0.4330124115181291
1522,1.058446286914784
1523,0.7427123274600582
1524,0.2728440566887427
1525,-0.29455196050157717
1526,0.2535742670679829
1527,0.3135361173062138
1528,-0.5079300810004939
1529,-1.22338726007189
1530,-0.231132042159238
1531,0.35755625011193537
1532,-0.7186501430312515
1533,-0.30427536708131875
1534,-1.1806080457687447
1535,-0.4666768893357367
1536,1.3378828654206782
1537,1.6549343748209697
1538,2.009799754078966
1539,-0.47397720107292574
1540,-0.2200658374212794
1541,1.982206874754704
1542,-0.766467450701089
1543,-0.29490139706757645
1544,0.1995884724877217
1545,-0.9286655492015954
1546,0.7060839384565886
1547,1.488089036835329
1548,-1.5273648818775354
1549,-0.9730093690389472
1550,0.08673962235571397
1551,-1.0185444432548911
1552,2.3818292072616023
1553,0.13293337609641043
1554,0.014112735792721653
1555,0.12908400604328718
1556,-0.1920533008905565
1557,1.1453751022606897
1558,-1.1249779029225508
1559,-0.360030109638244
1560,-0.05895094615801222
1561,1.368102918231521
1562,1.2222865373581469
1563,-1.2619179316112066
1564,-0.6980063145510242
1565,-1.5426818817877122
1566,-1.2716051302517002
1567,-1.3076202307011144
1568,-1.1850191572356286
1569,-0.7609150481407754
1570,-0.7609244054322932
1571,-0.8921554446640059
1572,-1.430164229440547
1573,-1.929619157101718
1574,-0.05940705242709621
1575,-0.20385344914421855
1576,1.0798459316226852
1577,-0.4093654343673703
1578,-0.10661532597165113
1579,0.2582041519223184
1580,0.6787345354131267
1581,2.1000834980740644
1582,0.2854255675464623
1583,1.629403969177094
1584,-0.5804666777506833
1585,0.14657372860235374
1586,0.41413993036500907
1587,-1.1077573585590414
1588,0.7157951208438589
1589,2.003209013272889
1590,0.7554831591075422
1591,-0.47093588370503703
1592,-0.5744039641278825
1593,-0.5084630323647386
1594,0.2064934881051772
1595,-0.33799287197653305
1596,0.8336559186946269
1597,-0.062278018247719835
1598,1.1253851851900754
1599,-1.21019838555792
