,semk_b0_est,semk_b1_est,semk_b2_est,semk_ro_est,semk_moran
146,0.34001272072206734,1.0016323239801463,0.014860975132481967,0.8994291774737627,-0.011018218040601473
147,0.41392204376609776,1.0014250241087863,0.07895011201665358,0.9273477050824345,0.03792702966513153
148,0.3933603447091643,1.000043239738643,0.052696951747159826,0.9075614131021017,0.008822059030750366
149,0.35143344975623775,1.0009967960436688,0.03746692524348649,0.8730455489232037,-0.016846133988021792
150,0.3878372340348137,1.0016184758042408,0.03840980625523648,0.9192488995778457,0.006970120333176162
151,0.37229594893058093,1.0010036861613,0.048598970382169426,0.8883162415217354,-0.0031128163884515036
152,0.41597318938456324,1.0014065617680716,0.08071236891976952,0.9278690695802889,0.0077195279027530315
153,0.39138222307970294,1.001950590356006,0.08592749956617984,0.9230184646170432,-0.0014258647558601054
154,0.3890426079659093,1.003758107350195,0.04072724681134066,0.9093435739129466,0.00664029778452338
155,0.3551245208301485,1.0007266740524254,0.05631903328896916,0.8900502743846438,0.007150534695427596
156,0.3865021205306158,1.0012339759246747,0.06113743241762127,0.8769620788412397,-0.006860011362100698
157,0.3752545222982394,1.0000724264249685,0.06750530734797212,0.8858431215130775,-0.00882147428343196
158,0.3864017546724519,1.0002407016589603,0.050304223749380046,0.9181189403304266,0.010978323152263552
159,0.3850761303178322,1.0016618191447413,0.06940761388562278,0.8990166286774205,0.0050488320423880875
160,0.39198341015026616,1.0018035015989257,0.07111110445232605,0.9097503073236594,0.0006300362448274239
161,0.4193111528582584,1.001653011566193,0.0622213252540873,0.9178610915768574,0.02342698510746427
162,0.3807544503682297,1.0003901246817408,0.08644003724050676,0.9003681294644463,0.017374190170697627
163,0.3929245346908294,1.0021736511738768,0.06645946244468305,0.8824487926499746,-0.009917908141724243
164,0.3754464979590948,1.001529374722265,0.039813716653118725,0.8735374377991209,-0.016001774848492155
165,0.3788328741140624,1.0018303189823614,0.0501091868327177,0.896007580294429,0.01079854928433584
166,0.36454078151156505,1.0008226005412726,0.04947269958691036,0.8807479495831625,-0.009361031728209623
167,0.37892291703538283,1.0000765332056358,0.029641262377369863,0.900763856853411,-0.015503948959699875
168,0.3850644269437904,1.0007379338431655,0.06793413396209448,0.9061158609720289,0.01760771457355711
169,0.40181235200473725,1.0000534005591393,0.058535582161929334,0.9095181961652058,0.004698554981543546
170,0.3769210874736784,1.0008641385940003,0.05088697577422607,0.8808084463746592,-0.007200181936555472
171,0.366157185752753,1.000612856981118,0.07519168362166216,0.9184133566981098,5.666910949730021e-05
172,0.36313214207289685,1.0046401959494022,0.04286641562745963,0.9187762478573028,-0.007708348505399584
173,0.3597751641969208,1.0034315659356496,0.08931942758987166,0.9257850486978672,-0.0006380227057143959
174,0.39253918071044774,1.001952498032897,0.04227948313486651,0.9152218076352922,0.01468179500506841
175,0.374031492638628,1.0022958615238804,0.04033878748048636,0.9043326952067323,0.0065016012249827304
176,0.3602722025030302,1.0035152185879748,0.06103234895864152,0.9215712458674445,0.020644159110170215
177,0.37541231234975536,1.0013596628272168,0.09619596531622453,0.9173798031324972,0.01325176774422242
178,0.35296994394155695,1.0023702855327419,0.041825880378404186,0.8740113733124818,-0.018261072122567133
179,0.373150796755901,1.0018867128472482,0.062255002882112276,0.9042375963822389,0.01112609942374711
180,0.37793199512664044,1.0002063917865256,0.09126599731215279,0.8782565830891992,-0.012394062663101595
181,0.35057791839893654,1.000860020747823,0.06055673790952554,0.9249135813586326,0.021874817558188462
182,0.4032602124828562,1.0002689266162132,0.025851049681495205,0.9045458656890023,0.019368302442549272
183,0.3692932651773507,1.000858800129196,0.052341887486694105,0.8829055648598585,-0.010669432677976876
184,0.3740507905729647,1.0005257930552298,0.07552280015689972,0.896892790997336,0.011278175134306453
185,0.41730601477380735,1.0012712397139298,0.009883341281365254,0.9225546644496213,0.02929295238906762
186,0.37569376978675223,1.0009049920306319,0.06981637881235603,0.8773136825976435,0.00735258811792054
187,0.37810808729700995,1.0015539498397084,0.010037272526556952,0.8936981208462293,0.017376710250355767
188,0.3814418434513982,1.001415690280062,0.08890369547909314,0.9220308524280317,0.00391190047424458
189,0.3846199964096754,1.0011546214727989,0.09102087285534433,0.9030193205745239,-0.01068114828262465
190,0.3773406734165808,1.0000388651416732,0.06892464435268053,0.9307180941591275,0.020045853904630574
191,0.36865681725548927,1.0000884258772333,0.056279050238004835,0.8791389857170248,0.017038442272796186
192,0.3559339247344799,1.0014637428858535,0.02742723506628586,0.8955588324856346,-0.0038568760304766437
193,0.3914993496820822,1.000302836422979,0.06765195330609375,0.9234667633991087,-0.002780580409524238
194,0.36722646791616004,1.0020083422899235,0.037943994874502174,0.9168001944577526,0.006162610179000782
195,0.3787302105821455,1.0038910083554553,0.07710501180862117,0.9127822487285792,0.005771580451603725
196,0.3824888857029433,1.003440992157803,0.003028147402740266,0.891906864815912,-0.0016693170128237527
197,0.35854659577278175,1.0005318100976104,0.0702318282436285,0.9269243109822839,0.01935781677267202
198,0.37357523365504386,1.000072067412653,0.042730521016545626,0.926960581101774,0.015400856317555164
199,0.39683760830453624,1.0002855584929211,0.032222492770773936,0.9158737792782417,0.03510501089043963
200,0.39511489133450683,1.0019865897370421,0.03431596608772169,0.8807922301677531,-0.009891324617062575
201,0.3876907968056911,1.000142886314285,0.026584555916775443,0.9220879923933741,0.023553374804926478
202,0.3564751705619994,1.0013027788639488,0.05618769421107395,0.8925076059501778,-0.00013952289850567885
203,0.37946935619611366,1.0020006619039954,0.06617371236354731,0.9206812267481737,0.00260469721437551
204,0.40977793503169885,1.001107676340686,0.02288430528032848,0.8982452113439584,0.0012749844105348978
205,0.38276877177174884,1.0030037748953606,0.08209576436172085,0.8766281859312482,-0.00728480674476774
206,0.38487003608094444,1.0017976540218527,0.05066913576173704,0.9249420887911657,0.002442552825762032
207,0.3822363428660636,1.0004797841094895,0.03264468633257245,0.9125473274489434,0.011616367139516545
208,0.38831396464587864,1.0017580976051672,0.0794803815904075,0.8959218087498549,-0.01026305972325721
209,0.3923054391802747,1.0005650957625802,0.04050509982385009,0.8872900179228214,0.009872828166663315
210,0.3528116276177515,1.0000003246444842,0.03497226824980171,0.9119253110292523,0.004497118593814238
211,0.38352231087462735,1.0023049340955512,0.049586027744997985,0.9179335444743035,0.007126416038303678
212,0.39078264310055394,1.000490601266969,0.015421647535730719,0.9175489111014412,-0.002306509637682746
213,0.3866887160925352,1.0002911397241263,0.07676534718085647,0.8998652045479273,-0.009443932293280449
214,0.37751403116239224,1.0009097641282017,0.07333516800126993,0.9156239742364509,0.021563704356597997
215,0.40594961703918797,1.000639212164345,0.01933539202518686,0.9108180526960162,0.0013457684333211119
216,0.38585866137776553,1.0000774472888512,0.07336416599213846,0.9054819094864599,-0.004209770938764078
217,0.38288137299331837,1.0003188426369218,0.09093764377604872,0.8927500093888587,-0.0030192094597635086
218,0.3927828469047718,1.0052414556949496,0.07427106254265281,0.9179432338321017,0.003965817003894078
219,0.3943069041337552,1.0010220170465893,0.003077884632475048,0.8836398932223588,-0.008882624266514465
220,0.39237535889808645,1.0042610270902883,0.06795058119597065,0.8938943647305447,0.014660513049928546
221,0.40283813544339914,1.0021617684774329,0.0059666225107330995,0.9256791620089967,0.01763169415373291
222,0.3840592259446153,1.0029490986160352,0.02432306995348021,0.9039590001631912,0.01463604421734481
223,0.3586056932956156,1.0001512834467268,0.0563785813863249,0.9034565874182391,0.0007684718616169392
224,0.3845945561152028,1.0039121275227094,0.07445106906343346,0.9356967436026544,0.007503988837326115
225,0.36026726933362196,1.0015028508992627,0.08030985711552274,0.9086922357835309,0.007300212138440224
226,0.3577404790788834,1.0002091053273392,0.061626725926341656,0.8908552944979959,-0.007961185705108682
227,0.37334506070524115,1.0000090869884533,0.007751596646119906,0.8963023886951988,0.012771896720911793
228,0.3585488888922142,1.0016790458868186,0.02733298775868365,0.8855203440461535,5.812035011722701e-05
229,0.37674810700718336,1.0008785942201277,0.04187696513169126,0.9024355876061988,-0.0009640867224969475
230,0.38291589521004255,1.000983504138369,0.06073487279374757,0.9369692864057543,0.028649959351834384
231,0.38344818796368924,1.0020523979277973,0.038021183085083614,0.918941855671852,0.012106936301491915
232,0.3943875821374656,1.0006068627013882,0.09926649294405321,0.9110256866966686,-0.003347228910250269
233,0.398128692074899,1.0000809293696054,0.05044863056747272,0.8878402359542386,0.0004945509100337659
234,0.37952388379284685,1.0000315441176024,0.0764132308301737,0.919687733569161,0.0290498628503076
235,0.3800359753766256,1.0037459224680634,0.014524166132645178,0.9052889117712962,-0.007144134414337969
236,0.3720271748634729,1.0034867137820755,0.05238735318246456,0.9118765682884435,-2.9182118879260795e-05
237,0.3973048516453562,1.0000000233671793,0.04306890563415244,0.9167312648734057,0.006039834430584499
238,0.41016287620376957,1.001280106338454,0.0645523848181986,0.9428036170935672,0.0056759616879547385
239,0.3575472093245122,1.0000622363889928,0.014798732221615209,0.9057030726617306,0.022892826104694525
240,0.38540263543330866,1.0007444838467214,0.06058689614444335,0.8748040896795021,-0.0013068282261618016
241,0.3707231222365744,1.0016707676813266,0.027039551443091888,0.9054583121779848,0.014229949953996181
242,0.3890563491052834,1.0003953801284142,0.028597422452194987,0.9199340722992633,0.006394047906357567
243,0.361517558368258,1.0011317994551931,0.08240594275209868,0.9157026840405176,0.02538291839301109
244,0.4220742188859022,1.0009979782748095,0.05982571649158075,0.8474885916268785,-0.0043793268326135625
245,0.37763255405832113,1.0030790120789292,0.05243315001284498,0.9192282848891895,-0.009096531224094708
246,0.38790692946748717,1.0012146311061663,0.0512532474918963,0.9013652829992398,-0.0015958361570421644
247,0.3846073991950212,1.0012069856936423,0.08945024780814048,0.9216413792881856,0.004394529596183169
248,0.42482368734424936,1.0024286190369507,0.07701507042416322,0.8841672415159012,-0.002338073841303395
249,0.38191369668731767,1.0002357207952148,0.09486808772860257,0.904741489643734,0.013209365761974352
250,0.3841750211362833,1.0010469208088912,0.02955638288523588,0.879618708226787,0.008218010798248344
251,0.38863465709288797,1.0005104067964843,0.09299324332356072,0.920863951864957,0.009105357414116397
252,0.38262105811567465,1.0022730291711248,0.10238593950750242,0.9152982694847127,0.0049797658374996666
253,0.39861003952073937,1.0036375984579158,0.03911165046702525,0.9140413144232363,0.012783843865748087
254,0.3680155919757954,1.0000594159304637,0.07306435404666933,0.8896028552087203,-0.016235897085320014
255,0.395126780158143,1.0005005143968386,0.07234832666974,0.9301112138236243,0.029678637130359183
256,0.37338636555518484,1.0001019703851322,0.08939060689600976,0.8980272661631505,0.003943026943707142
257,0.36291672462783375,1.0024827702712769,0.054948082122743706,0.9232553532625332,-0.011687974101588835
258,0.3854165062102803,1.0007812201590591,0.0775902023013666,0.8768728983480554,0.00442855451022967
259,0.3871814337115047,1.000000172972451,0.005950247604475934,0.9112736658488507,0.0025739325857074896
260,0.3498206726203361,1.0003602159115634,0.023077160521400405,0.8911342863513606,-0.009299724090794456
261,0.37353715068778987,1.0019944317962648,0.029085736474170783,0.8848793274058674,-0.011397964682216448
262,0.38942278582968104,1.0029155014825162,0.06961558962509784,0.8867519283249142,-0.00702007019241073
263,0.3561967964248669,1.0013445122934728,0.057498776591809346,0.8913801820683468,-0.012371020573770673
264,0.35889438036110977,1.003243320485422,0.018179927794215175,0.9089518039112343,0.0076272375315738
265,0.38108888125577706,1.000591362667091,0.051576226967894545,0.8970557250373241,0.003247652817014036
266,0.4030678990999738,1.0037133863128933,0.08202394099813494,0.8983266430026265,0.00988637587353297
267,0.379040315936923,1.0025032270265748,0.08792941123131871,0.8993338376644685,0.004735786827393988
268,0.3854151578548333,1.0004774101774485,0.029048080052775038,0.9202126948761675,0.007170058621736741
269,0.341643756611459,1.0007642871295064,0.039698521545420196,0.9145953431918531,0.006474095598642702
270,0.3888175580607188,1.0023561645193666,0.049561822210661965,0.9304834800482842,0.035090811514016676
271,0.38673353937213534,1.0007937528967088,0.0723737876990107,0.934692828776023,0.01984959982339977
272,0.38315304179638154,1.000081421510326,0.036883183020643084,0.8862907435756039,0.007325680992215174
273,0.39085162972909043,1.000657017440523,0.004912337954339652,0.8996027137239871,0.013720974182307857
274,0.3876346341238652,1.0033072094339197,0.06718979528670088,0.9178882150098188,-0.0008290696259956123
275,0.3650726013476508,1.003295440123847,0.06537315945239763,0.888710401486905,0.0023060822951573834
276,0.37944109227542705,1.002290421950617,0.0808085616615535,0.9048944641491209,-0.0002965068972426323
277,0.3518698329602617,1.0048774894344819,0.006401145387991526,0.9054565008246559,0.010356493674263827
278,0.3958278272265956,1.000082099271201,0.02590559996226194,0.9213327153828033,0.019352479963738477
279,0.3803428548273826,1.003131349115906,0.0648877868724016,0.9253433966022815,-0.005033006693479894
280,0.4028670078398717,1.0009365848310623,0.06280534322183451,0.9304893171963589,0.007317097088985893
281,0.3737085649317343,1.000691106832544,0.08378176875471688,0.8758523361506501,-0.008193871011765342
282,0.4006450213719111,1.0002141894814738,0.06368892914927393,0.9176098327345957,0.007926053613384165
283,0.37457772376551873,1.0002154589687908,0.013338459064075272,0.8977112562345069,0.012207780923757149
284,0.42608715688830806,1.0008340672827667,0.007383928821287801,0.9237673253757024,-0.0004209150905617876
285,0.3663415708181112,1.0006554724777381,0.05341725022064292,0.9135058294325169,0.0035655729733418337
286,0.3646490546375811,1.0019893541992002,0.050953259451241184,0.9107854132283864,0.003223850315391285
287,0.34725580471910905,1.0032320251564006,0.036033880009066266,0.8875320823793919,0.003371094496333045
288,0.3770284895772045,1.0009130407369613,0.049797760560027264,0.8774702096910522,-0.004595893625530279
289,0.356713243099833,1.0008182747838301,0.04406473738385141,0.9002197342059762,0.009944539426407304
290,0.37388064130082876,1.0000674581699587,0.050560655473954164,0.9142904405708717,-0.004333925256490392
291,0.3455012137696689,1.0019433887798022,0.03672546497197615,0.9137802632947151,-0.011559036983639684
292,0.36375177022350275,1.0018555247730194,0.06508803356661064,0.9032635492045611,0.012866176931593849
293,0.35883435371439387,1.0000151286823602,0.09829139733039938,0.8960940006855111,-0.0010322258858769945
