,sem_knn_res
1213,-0.07189596096382389
1214,-0.1718382861539045
1215,-0.07722239606305671
1216,-0.08467800939221366
1217,1.426452456655563
1218,0.8181730335157149
1219,0.49695051071773794
1220,-1.0182999473852363
1221,0.23559254990376954
1222,0.2839067629721188
1223,1.009179194745871
1224,-1.8941111963018293
1225,0.5321573446811267
1226,-1.3331046915253466
1227,-2.251257579312477
1228,-0.9864938483747192
1229,-1.0939795670444403
1230,-2.3208067315425236
1231,-1.0512580489183636
1232,2.090083663093479
1233,-0.5629624761110168
1234,-1.4208726095713589
1235,-0.6228656095480667
1236,-1.8563778800039505
1237,-0.002619367171887599
1238,0.15933935746947936
1239,-1.277113226990091
1240,1.4774816075433181
1241,1.343978869357898
1242,-2.140019937025214
1243,0.10217434358887079
1244,0.12362507923739519
1245,-0.6977157668536098
1246,-2.6695855204898487
1247,0.2867335089292644
1248,1.0274263439934805
1249,1.6216967649997063
1250,2.140760608330618
1251,2.1469291891932585
1252,2.9933323208667577
1253,-0.5285763221185088
1254,-0.10053131770961898
1255,-0.9445613227129704
1256,0.0185215660153583
1257,0.5514320836398637
1258,-1.858638305909059
1259,0.4802426623869188
1260,-0.04501816803658146
1261,0.3810892835799748
1262,0.2946746536487678
1263,0.5840279146257992
1264,0.5410674594770982
1265,-1.0378768819086448
1266,0.9239418647901947
1267,-0.8992517656736725
1268,4.534321671571028
1269,-0.8331989092427625
1270,0.5692157803442439
1271,1.2357537826575529
1272,2.311751972735425
1273,-0.09008298458625513
1274,-0.965809738585571
1275,-0.836948830723815
1276,-1.5352226134903186
1277,-0.4852986245546428
1278,-0.4090635772557938
1279,4.050051101161801
1280,-0.7908236978347305
1281,0.7307882254472502
1282,1.17084270784054
1283,0.66079145766952
1284,-0.30188365249372984
1285,-0.13634647176158132
1286,0.6480003133837353
1287,-0.774525769229156
1288,-1.0478085851931724
1289,1.5906223142504858
1290,-0.08340832334768555
1291,-0.04330079501228046
1292,0.07473087494738728
1293,-3.0481918054129924
1294,0.40948353807503457
1295,0.4290439949140891
1296,-1.1139492095565546
1297,1.2971763381088808
1298,-0.7104467137847227
1299,0.6755051308703186
1300,-0.05911701145425363
1301,0.4209024026488901
1302,0.31724694265913794
1303,-0.6267251423758121
1304,0.15965573289843796
1305,-1.7456984744734703
1306,-1.0471175761510725
1307,0.8962807976799946
1308,-0.3120616593137517
1309,-0.3076015544347814
1310,-1.5410977147845935
1311,-2.4452635965091614
1312,2.0570990936921714
1313,0.9373818651869094
1314,-1.7811208754549186
1315,-0.9494359712146333
1316,-1.2001862112250374
1317,-0.9857329351078123
1318,0.895930973697648
1319,-2.498304286075483
1320,-3.7775579324388864
1321,0.44902914319720943
1322,0.31150817186354707
1323,2.8747971006442663
1324,1.2965879082575562
1325,1.651309899812943
1326,1.4107764028811145
1327,-1.4664911007560166
1328,0.5565522294623537
1329,-1.9876802827138758
1330,1.2173263698439043
1331,0.2478247790386614
1332,0.7691054274502502
1333,1.0160061293452887
1334,-0.9370043651983629
1335,1.1993194570964936
1336,1.3733669312757852
1337,-1.4527729869369508
1338,1.199649910107337
1339,-0.9438361872804151
1340,0.7549700853784928
1341,1.5994927973380115
1342,0.5423517870820975
1343,1.6878170359713132
1344,0.2125377888734342
1345,-0.41837908239464816
1346,1.3126945029570047
1347,1.3743024562050892
1348,-0.8633596652365657
1349,-0.2970053333067309
1350,1.1362780074707233
1351,1.3692838072730362
1352,2.387439430450128
1353,-2.908273012826841
1354,-0.37980436440777887
1355,3.5835459679206467
1356,-3.8086124454112626
1357,0.4496206821060398
1358,-1.9002229118464982
1359,0.9425147793990922
1360,-2.078659918640884
1361,2.5260113068651937
1362,1.1111323080820306
1363,-2.3829290472096303
1364,-3.510751022725354
1365,0.881844496628407
1366,1.139499999222204
1367,0.23900758771852082
1368,0.3671875328999278
1369,1.418266435129457
1370,-0.8500832005272323
1371,2.4604521717917924
1372,-1.3571083616296995
1373,-1.7538401079924975
1374,-0.718039761697679
1375,-0.6752646265882345
1376,0.9333681434453643
1377,-1.1471948197842858
1378,0.8254301632448959
1379,1.6590327223335495
1380,-0.009118484520061476
1381,-0.37037410560682915
1382,-0.8253755831906469
1383,-0.6301550712082538
1384,-0.3570282688573163
1385,0.20040249391338366
1386,-2.233428384666691
1387,-0.9044897979736172
1388,1.9252557326066038
1389,1.6115060424530239
1390,0.9481680476451523
1391,2.7147341964025293
1392,-4.487620464656931
1393,-1.583318819345911
1394,-1.4258512535007324
1395,0.4533531736422304
1396,-1.4651932901240858
1397,-0.23177215373770355
1398,1.5375091830993555
1399,0.2613528748792402
1400,-5.062687726460129
1401,-0.7097579258978204
1402,-1.5914289333296237
1403,0.7597133390244655
1404,-1.6871451888868187
1405,1.1218686444621753
1406,0.7660852303079484
1407,2.0482090154257686
1408,1.336341725143338
1409,-5.107643497585539
1410,0.012775341835091866
1411,0.9199615148786915
1412,-0.14984886597896574
1413,-2.0443647261685505
1414,0.8405970684813614
1415,-1.1260144439463464
1416,-1.6642941029113747
1417,0.8890202313620337
1418,0.8808770220582548
1419,-0.6756363514473114
1420,0.22214411127254696
1421,1.3710807220645096
1422,-1.021917595537277
1423,-0.4710405377754925
1424,2.3763200623270286
1425,-1.0677083109692127
1426,-0.45546317986426754
1427,-2.029168070448696
1428,1.0333184291005177
1429,-2.8636259030575406
1430,-1.1768169418785341
1431,0.4633743326409895
1432,0.6289951680703313
1433,2.709312466016437
1434,-1.026974729469443
1435,-0.07153552999112933
1436,-0.06541099869232991
1437,2.098874286911073
1438,1.7405919493798945
1439,1.554907505241481
1440,2.2791392048537507
1441,-0.7897855334445327
1442,1.27107940217114
1443,1.2546906953970565
1444,-0.18407443382630323
1445,0.5952827627144802
1446,-2.446569469377255
1447,-0.9225812253095207
1448,3.626387829658036
1449,1.0030040637637296
1450,-1.5705517311533093
1451,1.4477817175716354
1452,-0.779929664856903
1453,-4.268634429832466
1454,1.1298349362677298
1455,0.38446037468717864
1456,0.7844151897583957
1457,-0.1409768541077565
1458,1.3972144043623345
1459,0.9285741770330265
1460,0.6631545532729717
1461,-0.969265647012417
1462,-0.7061269491687503
1463,1.1304566385403194
1464,-0.7257750704617375
1465,-1.5444016993594658
1466,0.3840072168807643
1467,-0.05347125034944089
1468,0.966443642993013
1469,-2.0910942883170667
1470,-1.1780597264703319
1471,-2.0793041536118593
1472,1.934769033447948
1473,0.6815908424412873
1474,0.014268543392441546
1475,2.192124576322426
1476,-1.9496589408755332
1477,-1.2666142432100556
1478,-0.199524204934721
1479,-0.5241325574683082
1480,2.9916341551465333
1481,0.09479032453601599
1482,2.2312582544821526
1483,-1.117542036259099
1484,2.2967882746835544
1485,-0.6818656802298725
1486,0.49946959435529226
1487,0.5252436445258144
1488,-2.593819651757447
1489,-0.6573344282925935
1490,1.5390404649730884
1491,-0.46470179635179976
1492,0.4859071271458588
1493,-1.8428105170502918
1494,-1.412047727145769
1495,0.9686562165320702
1496,1.2094856153299416
1497,-1.7377546578343668
1498,0.19984639807379878
1499,0.1001131058105339
1500,0.6615173706017066
1501,-1.4860686513225965
1502,-0.7711659305851583
1503,1.1181672131577174
1504,2.16040210906098
1505,1.9814609642981265
1506,-1.9147367036493699
1507,-0.3007239855824403
1508,2.3453753968623214
1509,-0.38104831212769114
1510,1.1879136827848464
1511,1.5734461779600164
1512,-0.4665705130038622
1513,1.8784116739048855
1514,-2.052015710037992
1515,-0.4709954883731261
1516,-1.071446582322471
1517,-0.7506373108441255
1518,-2.966876499232539
1519,0.3461964140854854
1520,0.7014413766839563
1521,2.1050518603347865
1522,-0.5180707319503162
1523,-0.16650305803694565
1524,1.6742006030647074
1525,-2.151009794797421
1526,-0.7147453385659479
1527,0.11716387719402321
1528,-2.246099982125256
1529,0.3449856480504394
1530,0.44025935579068765
1531,0.9094267589242208
1532,1.5192968200537924
1533,0.7822890545849517
1534,-0.7895069887914591
1535,-0.6247473855236264
1536,1.357868744541042
1537,0.9084077805083228
1538,0.18292892756761026
1539,0.1380280448934741
1540,-0.0625796115733368
1541,0.6638859601121507
1542,0.07716425996871212
1543,-0.6165261195485535
1544,0.3425991705696144
1545,1.4959993212465603
1546,1.4185590445523928
1547,1.5089560743084454
1548,-1.3778767989759457
1549,-0.43103281584587216
1550,-1.0648568901783773
1551,0.9678033736870183
1552,0.2513649566197691
1553,-0.30192329854425504
1554,-1.3618703927754774
1555,-0.3171627732803184
1556,0.28202541015540916
1557,-0.3751599233537871
1558,0.239169690106245
1559,-0.40504584023672563
1560,1.2670905416108842
1561,-0.7395255271973813
1562,-1.4103542274463088
1563,-2.723402282382361
1564,-0.020442162673460662
1565,-1.0612483398850974
1566,-0.8066989730186156
1567,-2.03650233412977
1568,-3.5935290049988686
1569,-0.7006869974263951
1570,1.8391574840878029
1571,-0.43889974740527166
1572,-0.6523127027460651
1573,-1.2045974938930313
1574,0.1926245804909937
1575,0.2614738941090074
1576,0.7094253515054527
1577,1.856631637855247
1578,1.0422011429772888
1579,0.8463421664129429
1580,-0.7218426466194581
1581,2.5062972227369875
1582,0.6139838066796284
1583,2.0004278936801154
1584,1.5200694905947891
1585,-1.3145371052690416
1586,1.4928576339990327
1587,0.4136882444597867
1588,1.986087212725569
1589,-0.8804665120076632
1590,1.7406755745644444
1591,-0.24162839617136367
1592,1.8011150243743654
1593,-1.0480700271051706
1594,-0.05259369216690568
1595,-0.3885736122429204
1596,0.143770507818887
1597,-0.15335286992099784
1598,-0.7505266698987443
1599,-1.7612196694297073
